ID	B.1	B.2	B.3	B.4	B.5	B.6	B.7	B.8	B.9	B.10	G.1	G.2	G.3	G.4	G.5	G.6	G.7	G.8	G.9	G.10	R.1	R.2	R.3	R.4	R.5	R.6	R.7	R.8	R.9	R.10	H.1	H.2	H.3	H.4	H.5	H.6	H.7	H.8	H.9	H.10	S.1	S.2	S.3	S.4	S.5	S.6	S.7	S.8	S.9	S.10	V.1	V.2	V.3	V.4	V.5	V.6	V.7	V.8	V.9	V.10	OUT.1	OUT.2	OUT.3	OUT.4
data/train/Paphiopedilum/charlesworthii/charlesworthii10.jpg	-0.512763155144	-0.501460564752	-0.64910013844	-0.621631724868	-0.698714730395	-0.645245221746	-0.590532065547	-0.376215979889	-0.15901045267	-0.704240914479	-0.840293064915	0.0440757298449	0.177195026271	-0.0649244195858	0.166250283897	-0.211334836058	-0.723345271098	-0.867496443812	-0.927941430795	-0.996356925437	-0.999580624869	-0.860340145777	0.428902010852	0.104271491275	-0.645517952858	-0.56001179593	-0.361279660301	-0.263426539915	-0.743953857667	-0.996366881254	-0.683284893169	-0.641883253528	-0.979210431003	-0.829094212302	-0.969795147835	-0.949648010385	-0.891243809301	0.21889731917	0.758841469572	-0.877988059289	-0.962711939082	-0.836762349017	-0.205455890882	0.359652652759	-0.0918389319552	-0.0708374246037	-0.412545235223	-0.474300087489	-0.607032008908	-0.856730769231	-0.999650398546	-0.866967756689	1.0	0.100272751268	-0.611515027972	-0.645120947836	-0.576150823691	-0.458180224522	-0.273758148101	-0.765416361261	-1	1	-1	-1
data/train/Paphiopedilum/charlesworthii/charlesworthii14.jpg	-0.652708381243	-0.7452937358	-0.712044300877	-0.701878446154	-0.799829300131	-0.882309212199	-0.926273807115	-0.921138922287	-0.8614131004	-0.938726721176	-0.775765010335	-0.476972006361	-0.536482727467	-0.615275199499	-0.651771519419	-0.886689523232	-0.942270396326	-0.948980559507	-0.933936703753	-0.950147400714	-0.998671978752	-0.993425753895	-0.924752633259	-0.735092602505	-0.629056493754	-0.713162292342	-0.871503190707	-0.907120328991	-0.778852647526	-0.606858308369	-0.702413341629	-0.893798985159	-0.999583484245	-0.998442771866	-0.999591826322	-0.999975036198	-0.999766546049	-0.999554881133	-0.991072690917	-0.385652705101	-0.983110960986	-0.944545063651	-0.910721785564	-0.895033358043	-0.84636089578	-0.703184177304	-0.718636911942	-0.61209536308	-0.604425806146	-0.697629695886	-0.998671514474	-0.993425565973	-0.889461962255	-0.709710531718	-0.625331249575	-0.759815698535	-0.872102663927	-0.906347975592	-0.781224607717	-0.606870837184	-1	1	-1	-1
data/train/Paphiopedilum/charlesworthii/charlesworthii18 var. album.jpg	-0.37486672381	-0.113274910743	-0.738686355945	-0.868539920875	-0.891404759514	-0.487019973786	1.0	-0.947180019674	-0.962713923626	-0.999236595215	-0.999966391638	-0.999699960995	-0.997337200732	-0.815665758577	0.937826481944	-0.249786903567	1.0	-0.941038406828	-0.9609538633	-0.998945425784	-0.999930104145	-0.999714163213	-0.981966166613	-0.400920672305	0.409181636727	-0.42424063698	1.0	-0.917351135085	-0.956924087831	-0.999298871821	-0.342854224509	0.732440781063	-0.992212966317	-0.997404619777	-0.999387739483	-0.999625542963	-0.998999483066	-0.999393019727	-0.996283654137	-0.991355662617	0.0794886292709	-0.707506482338	-0.913201735965	-0.938239966112	-0.919627476314	-0.768340580727	-0.490500603136	-0.262412510936	-0.253867841827	-0.710979427549	-0.999930079709	-0.999714155042	-0.993552924628	-0.776461272253	0.540214264683	-0.366233338818	1.0	-0.916281787637	-0.957061085932	-0.999235157271	-1	1	-1	-1
data/train/Paphiopedilum/charlesworthii/charlesworthii19.jpg	-0.782158760688	-0.857676079195	-0.834487002	-0.915267437151	-0.981223014359	-0.986618933036	-0.967948903211	-0.709312493169	-0.710886277467	-0.655583904213	-1.0	-1.0	-0.999809800052	-0.997974878854	-0.993016125369	-0.989619835963	-0.84094613728	-0.685087719298	-0.396091543206	-0.532823622462	-1.0	-1.0	-0.999680817108	-0.997055989723	-0.993675570208	-0.960798191291	-0.831356985174	-0.72889478318	-0.436362640772	-0.68187902352	-0.996750020893	-0.407913857589	-0.981528431728	-0.997404619777	-0.939947447639	-0.852988167158	-0.991662358885	-0.998057663126	-0.99967683949	-0.998363338789	-0.625841698303	-0.956767039754	-0.987520249595	-0.989113629143	-0.980297157623	-0.930074344228	-0.89118415762	-0.859744094488	-0.866467647547	-0.791726296959	-1.0	-1.0	-0.999648341343	-0.997595096343	-0.994971801318	-0.990982392628	-0.853934609423	-0.705559114048	-0.417670320146	-0.680072660059	-1	1	-1	-1
data/train/Paphiopedilum/charlesworthii/charlesworthii5.JPG	-0.980369201179	-0.889767932489	-0.886602061221	-0.948724338806	-0.980570338387	-0.982588962576	-0.974653911737	-0.948764892338	-0.751021177653	-0.862024629849	-0.999831958191	-0.998499804975	-0.990917952498	-0.963354950698	-0.926186690893	-0.932301630898	-0.928849334301	-0.910146989094	-0.776752944794	-0.876231335235	-0.999720416579	-0.998342146634	-0.977896584743	-0.947382507226	-0.931507770975	-0.915777056915	-0.929382245437	-0.91866620602	-0.812364246993	-0.921505513417	-0.993945753206	-0.86756239528	-0.980641072075	-0.990916169219	-0.990918135667	-0.969918618004	-0.744267871734	-0.988386444107	-0.998828543152	-0.99684193541	-0.855136103625	-0.93339153322	-0.984960300794	-0.982081965477	-0.965762273902	-0.929793799972	-0.912796542018	-0.895505249344	-0.964508256924	-0.998926654741	-0.999720318837	-0.99851360622	-0.978197163287	-0.955890547556	-0.942153065616	-0.944676649663	-0.939992550136	-0.940149906168	-0.796139470215	-0.859460148507	-1	1	-1	-1
data/train/Paphiopedilum/charlesworthii/charlesworthii20.jpg	-0.803378420756	-0.488924050633	-0.691432087371	-0.829101897137	-0.868561100512	-0.865993700726	-0.827779543944	-0.756448792218	-0.641048199585	-0.934949876449	-0.948041472718	-0.72426415434	-0.725446375502	-0.57269943827	-0.495684760391	-0.698066031481	-0.789474936643	-0.797510668563	-0.806498722161	-0.963281643218	-0.957293632488	-0.867143061312	-0.670683051388	-0.647682261	-0.655565273946	-0.522461417478	-0.716081402222	-0.75706850628	-0.846569441656	-0.987825865256	-0.86975940869	-0.61416966434	-0.981510322347	-0.957954840384	-0.970407408352	-0.878700883719	-0.646283913355	-0.753687405159	-0.863505079679	-0.937207533252	-0.843122856744	-0.599280753645	-0.798724025519	-0.878724981468	-0.864071920758	-0.732781596297	-0.583735424206	-0.571358267717	-0.837799417158	-0.976632379249	-0.959655992169	-0.867139263663	-0.530418473801	-0.624835029475	-0.670811533148	-0.67085733092	-0.792028645927	-0.769814246705	-0.660930644084	-0.940597214698	-1	1	-1	-1
data/train/Paphiopedilum/barbigerum/barbigerum10.jpg	-0.810361047812	-0.547184355729	-0.552930318413	-0.854147845861	-0.916859122402	-0.894438249506	-0.871101991272	-0.987211717128	-0.999162110643	-0.999839283203	-0.995362046077	-0.903327432566	-0.650127196215	-0.498686082114	-0.653191006132	-0.805656052886	-0.863885683011	-0.944926505453	-0.989123959955	-0.998418138677	-0.993220102048	-0.973703015578	-0.854612192786	-0.679745209292	-0.667003072507	-0.60711687801	-0.840573241492	-0.869206165231	-0.975176592987	-0.997801007075	-0.749863036595	-0.6326877417	-0.984733792104	-0.987412405917	-0.998571392127	-0.999850217185	-0.99969984492	-0.999838138594	-0.999838419745	-0.963532422028	-0.972184487051	-0.824149478155	-0.927361452771	-0.94247590808	-0.911606373816	-0.663206620844	-0.615098512264	-0.692257217848	-0.771696637998	-0.937455277281	-0.993357572368	-0.974273953807	-0.786777634509	-0.649998533595	-0.663971370977	-0.671581372388	-0.843600927628	-0.864814752385	-0.975334501002	-0.997801077154	-1	1	-1	-1
data/train/Paphiopedilum/barbigerum/barbigerum9.jpg	-0.922187611063	-0.222452125933	0.345331487463	-0.383819818697	-0.762626769756	-0.81270418843	-0.804716626687	-0.822521587059	-0.792161545068	-0.987102477048	-1.0	-0.987758408593	-0.913268823851	-0.624243593144	-0.135021576198	-0.112420207224	-0.604887741383	-0.745993361783	-0.745662074134	-0.989118711502	-1.0	-0.999942832643	-0.975582508778	-0.834064875281	-0.4823386934	-0.145070284085	-0.481042739786	-0.651795963401	-0.712486538777	-0.972910956721	-0.845542421513	-0.0552445386759	-0.945762404926	-0.942771866078	-0.959539784178	-0.833316690798	-0.873334556187	-0.994092058675	-0.999151703662	-0.999054885779	-0.736707224837	-0.880959516333	-0.869602607948	-0.822302234459	-0.660206718346	0.00462898022163	0.00532770406112	-0.515748031496	-0.87513919492	-0.985979427549	-1.0	-0.999942831008	-0.964834134334	-0.824793970144	-0.501800638717	-0.312983379957	-0.485622964805	-0.640921911697	-0.678770697532	-0.96456228688	-1	1	-1	-1
data/train/Paphiopedilum/exul/exul13.jpg	-0.776221437083	-0.546981499513	-0.314197815721	-0.439705928164	-0.722411888744	-0.725453371677	-0.645414872403	-0.644114110832	-0.714279729362	-0.998312473632	-0.985918096422	-0.980077410063	-0.937234017261	-0.781238699101	-0.526061776062	-0.557933816983	-0.484217164206	-0.453461356093	-0.448588612825	-0.953694604894	-0.986999370937	-0.980620265828	-0.966565592084	-0.831977304357	-0.691717688219	-0.662046593925	-0.511224772911	-0.457566672982	-0.281617902057	-0.912582063866	-0.746854484507	0.145484431951	-0.996830858385	-0.992473397353	-0.999693869742	-0.999825253383	-0.997698811052	-0.998098128477	-0.997737876432	-0.987091122842	-0.633008525293	-0.723559227071	-0.753444931101	-0.828317272053	-0.759205426357	-0.537733202413	-0.546743063932	-0.533245844269	-0.709858554268	-0.862008050089	-0.986994825898	-0.980619711868	-0.95252608135	-0.824442033023	-0.684038866617	-0.720454171466	-0.514557273831	-0.453325691939	-0.281847565049	-0.911851875458	-1	1	-1	-1
data/train/Paphiopedilum/exul/exul12.jpg	-0.777538519432	-0.714135021097	-0.669220119982	-0.763994891125	-0.888994879004	-0.951092591506	-0.962428831537	-0.974122854957	-0.958817738118	-0.972879040521	-0.984103244887	-0.939392120976	-0.943986115404	-0.87058511536	-0.675221439927	-0.715682003296	-0.820528989732	-0.879587482219	-0.919986164755	-0.956858327541	-0.995247081848	-0.969815635272	-0.937360357485	-0.926453270528	-0.880643207966	-0.766951734985	-0.788532757518	-0.830511874645	-0.8120357019	-0.961310472305	-0.952531733725	-0.524374459029	-0.996034045636	-0.960420451596	-0.970611495191	-0.991961655599	-0.992195967917	-0.99947395043	-0.999838419745	-0.998501648187	-0.950287480816	-0.976077240804	-0.967040659187	-0.93332627343	-0.87257751938	-0.776195819891	-0.761459589867	-0.700459317585	-0.786054445945	-0.838215563506	-0.995245420221	-0.969814772467	-0.908568749267	-0.919699680324	-0.880319811556	-0.807108770775	-0.793182173197	-0.827034802054	-0.825463606652	-0.94607858759	-1	1	-1	-1
data/train/Paphiopedilum/hirsutissimum/hirsutissimum6.jpg	-0.762297995108	-0.566496267446	-0.39916935856	-0.470421482197	-0.704438196606	-0.814190973649	-0.894338313922	-0.927259809815	-0.875112591382	-0.951624244129	-0.935303903611	-0.518077350056	-0.484367941799	-0.580558837002	-0.595105609811	-0.711514784157	-0.820172046593	-0.880559506875	-0.824253953613	-0.999904129617	-0.997134269938	-0.863713019866	-0.497606128312	-0.407236912536	-0.489784475992	-0.589265703332	-0.778592711437	-0.852221689755	-0.857849489842	-1.0	-0.836628193104	-0.572400759146	-0.902607750815	-0.930054502985	-0.969029822189	-0.940735932897	-0.968683819974	-0.968072837633	-0.850861424734	-0.736174823079	-0.904378666941	-0.894145699506	-0.7510449791	-0.6548978079	-0.521425495263	-0.354888483658	-0.638520305589	-0.688046806649	-0.803160613168	-0.968872987478	-0.997133268074	-0.863880631146	-0.277458680108	-0.372437457841	-0.498992095309	-0.688069771269	-0.774845895966	-0.855352908786	-0.838103320633	-0.961566652857	-1	1	-1	-1
data/train/Paphiopedilum/hirsutissimum/hirsutissimum3 var. esquirole.jpg	-0.972006773566	-0.837431028887	-0.845992924166	-0.906544967446	-0.958580178733	-0.974881154997	-0.994566631022	-0.999836047655	-1.0	-1.0	-0.992606160413	-0.802874373669	-0.850645491072	-0.879167771643	-0.924596865773	-0.982611331048	-0.999428890978	-0.999928876245	-1.0	-1.0	-0.995806248689	-0.913277118765	-0.764203638685	-0.862327373943	-0.925856152863	-0.956984173793	-0.986344499801	-0.991752944979	-0.997043094165	-1.0	-0.911953423157	-0.974382796928	-0.96620789569	-0.997145081754	-0.999693869742	-0.999850217185	-0.999799896613	-0.999838138594	-0.999070913534	-0.936654295659	-0.996210980813	-0.981575827068	-0.942041159177	-0.89016202478	-0.848514211886	-0.825711881049	-0.969491355046	-0.995297462817	-0.999194446419	-0.999776386404	-0.996294224584	-0.923336382346	-0.663462665573	-0.845030354577	-0.917918053951	-0.962744775383	-0.986422022758	-0.991661890795	-0.99707480905	-1.0	-1	1	-1	-1
data/train/Paphiopedilum/hirsutissimum/hirsutissimum11.jpg	-0.730353521627	-0.492900032457	-0.440947546531	-0.577334039438	-0.747012752284	-0.85801201166	-0.940637553828	-0.972756585419	-0.979932549907	-0.994535628905	-0.899074089634	-0.540100213028	-0.583747414469	-0.575110296777	-0.548546445605	-0.739397268577	-0.866550858448	-0.918610715979	-0.954266828078	-0.987393044604	-0.999301041448	-0.902243818779	-0.615464411108	-0.632373407558	-0.606180896634	-0.603263540745	-0.783779871407	-0.854985567654	-0.85405296877	-0.94531200204	-0.586194088752	-0.645488402379	-0.998134733792	-0.995587853621	-0.998163218449	-0.999575615358	-0.999899948307	-0.999919069297	-0.999151703662	-0.797007906687	-0.981759837865	-0.956324025695	-0.908241835163	-0.780493487239	-0.632805770887	-0.390096787768	-0.496381182147	-0.531824146982	-0.745681995877	-0.915988372093	-0.999300797091	-0.902241024468	-0.435118977846	-0.59720796551	-0.602228715091	-0.667994076024	-0.784963291398	-0.853487509692	-0.855510012459	-0.945313744861	-1	1	-1	-1
data/train/Paphiopedilum/hirsutissimum/hirsutissimum4.jpg	-0.845671398407	-0.567713404739	-0.426857406553	-0.456278620604	-0.691133647957	-0.802727077098	-0.868298604087	-0.919280795715	-0.946375081171	-0.993691865721	-0.827084978743	-0.487653394941	-0.647369296973	-0.606981846235	-0.531910061322	-0.690602920842	-0.860173474366	-0.927098150782	-0.955919371265	-0.979963089902	-0.971063115957	-0.837130198657	-0.54085541015	-0.598704635478	-0.646818722106	-0.636842622629	-0.769014560237	-0.849970466627	-0.837954259222	-0.945471349353	-0.669207840807	-0.749767729947	-0.970228178196	-0.982740721516	-0.997142784255	-0.997253981726	-0.996664943554	-0.992999494183	-0.965179455071	-0.548189299463	-0.966926855775	-0.897116499668	-0.807443851123	-0.676628190194	-0.387650732127	-0.157315191471	-0.596149979895	-0.799923447069	-0.922145615656	-0.98072450805	-0.971122919871	-0.837868739995	-0.330207478607	-0.566882716955	-0.652193608299	-0.700246832319	-0.769342609615	-0.842924406387	-0.833083548509	-0.944644507473	-1	1	-1	-1
data/train/Parvisepalum/micranthum/micranthum5.JPG	-0.956557188552	-0.936384290815	-0.908875557607	-0.906295754026	-0.922833617833	-0.936655124518	-0.945435103032	-0.934583014537	-0.816083286202	-0.831126825642	-0.975801979533	-0.891805934772	-0.911414374361	-0.905831866728	-0.905575743811	-0.929725531794	-0.94829083727	-0.91631104789	-0.800272861782	-0.910792608393	-1.0	-0.999714163213	-0.993137567826	-0.953002890483	-0.916257372895	-0.876575248206	-0.89608791633	-0.919981276956	-0.801631773961	-0.897571546944	-0.908072019537	-0.978686741152	-0.999402390438	-0.999480923955	-0.998163218449	-0.903190373958	-0.889142723741	-0.93889731917	-0.904708044677	-0.878956225075	-0.87737089064	-0.877050568752	-0.944481110378	-0.950015884782	-0.929694229113	-0.912049375789	-0.939234016888	-0.940288713911	-0.9454118985	-0.976990161002	-1.0	-0.999714155042	-0.99050521627	-0.949321054638	-0.920318905574	-0.906006253085	-0.920046141091	-0.922417377429	-0.821527238584	-0.833200548137	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum18.jpg	-0.906800744256	-0.814345991561	-0.648300261498	-0.537584498925	-0.600813334672	-0.589803783477	-0.425565735094	-0.547272926003	-0.86916357695	-0.999959820801	-0.891915508579	-0.79705361697	-0.792206557143	-0.693772752477	-0.47853736089	-0.382569658856	-0.454281532952	-0.69146514936	-0.947080186776	-0.99971238885	-0.999091353883	-0.994969272545	-0.85525055857	-0.649073974949	-0.503554688376	-0.267944559127	-0.345766433043	-0.690512543325	-0.96842316608	-0.999713174836	-0.823033994781	-0.845582104486	-0.990565012677	-0.971321048534	-0.979540294395	-0.427480153777	-0.572245660258	-0.802083965604	-0.563127385833	-0.807772988175	-0.273624461203	-0.817400028666	-0.859642807144	-0.874023085884	-0.845607235142	-0.778720718193	-0.832177322075	-0.840551181102	-0.89518326344	-0.938483899821	-0.999091036219	-0.995140635719	-0.794983003165	-0.641376074141	-0.533328803425	-0.482606549284	-0.402593033176	-0.59896166942	-0.879561582492	-0.999649447082	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum4.JPG	-0.969957978801	-0.738396624473	-0.524503922473	-0.469175415096	-0.636459483884	-0.709959504666	-0.760498251496	-0.751120341021	-0.17371541088	-0.625369146393	-1.0	-0.998379789373	-0.985639903949	-0.924106174209	-0.812627753804	-0.76856780255	-0.512058729044	-0.482195353248	0.0102419246363	-0.748819595906	-1.0	-0.996398456481	-0.943664219598	-0.805481211862	-0.702706945659	-0.226422884105	-0.552215399834	-0.594445496997	-0.411393213719	-0.952100197591	-0.993574327022	-0.957691116564	-0.425298804781	-0.632364391383	-0.695604479706	0.016476109641	-0.98279110874	-0.997450682853	-0.99761669124	-0.991839745511	-0.624094049918	-0.26321550028	-0.853842923142	-0.806968124537	-0.733903962102	-0.6479169589	-0.718536389224	-0.710903324584	-0.925604757505	-0.98334078712	-1.0	-0.998685113195	-0.969991794631	-0.912543625539	-0.858440352427	-0.809247984203	-0.534263364695	-0.546393374462	-0.0910239973998	-0.69205519615	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum2.jpg	-0.961950954362	-0.900275884453	-0.827595754499	-0.78112831376	-0.777086052817	-0.774556409805	-0.791711222219	-0.762405727402	-0.534845723622	1.0	-0.976642188577	-0.880404452579	-0.831958346211	-0.736830685407	-0.644503747445	-0.700376943913	-0.712708365557	-0.394594594595	0.0202724774697	-0.639239747861	-1.0	-1.0	-0.999601021385	-0.985012311316	-0.926439256319	-0.845551951243	-0.768194265172	-0.634566305208	-0.137313596291	0.336828351074	-0.820749723752	-0.894418371966	-0.976512133285	-0.992084090319	-0.996224393479	-0.997503619751	-0.978355483667	0.490500758725	0.378966290319	-0.812129734215	-0.828128327324	-0.0737357812032	-0.118497630047	-0.610886370857	-0.663813522825	-0.632136344508	-0.828960595094	-0.889490376203	-0.937356362689	-0.98018783542	-1.0	-1.0	-0.999413902239	-0.983752236267	-0.926026590564	-0.874675004114	-0.796714850462	-0.709649507242	-0.406222350626	0.71745434845	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum19.jpg	-0.822841971024	-0.804284323272	-0.730564528534	-0.698140244852	-0.749171603575	-0.738756186787	-0.570474841768	-0.577248879659	-0.827604264857	-0.999758924805	-0.75314658287	-0.732485223079	-0.765245714557	-0.623954290123	-0.488076311606	-0.627412725172	-0.654574226326	-0.772783309625	-0.957341327031	-0.999760324042	-0.997204165793	-0.958153494355	-0.750558570061	-0.660314741462	-0.596402700218	-0.568780104197	-0.528040821743	-0.618540271261	-0.941884023582	-0.99904391612	-0.810442647154	-0.936393739429	-0.998496921405	-0.994290163509	-0.995101915865	-0.9497977932	-0.514082275843	-0.773879615579	-0.211811516633	-0.710518429727	-0.630600001469	-0.756654983257	-0.788244235115	-0.74503865297	-0.742301894918	-0.764833777528	-0.867712102935	-0.86543088364	-0.846565735541	-0.857110912343	-0.997203188365	-0.958152298193	-0.634743875278	-0.639264451418	-0.60159452787	-0.665229554056	-0.581870396405	-0.604085898257	-0.83915061122	-0.998948341247	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum10.jpg	-0.983003365877	-0.943484258358	-0.926842024304	-0.912588392885	-0.942765337885	-0.947414754387	-0.944539175168	-0.933489998907	-0.898699176774	-0.883882114229	-0.999966391638	-0.999039875184	-0.992772401988	-0.962824561826	-0.905291846468	-0.898547155873	-0.923661760682	-0.924276908487	-0.890663130993	-0.886585336625	-1.0	-0.999485493783	-0.993536546441	-0.981425971523	-0.945233129247	-0.908935417281	-0.920238368095	-0.918131261911	-0.889791373866	-0.909841290076	-0.960554539292	-0.905964377318	-0.999112640348	-0.999351154944	-0.999132630934	-0.999350941135	-0.877336623922	-0.908952959029	-0.950677627194	-0.961342523224	-0.848586093712	-0.975347570589	-0.97496050079	-0.970094249709	-0.952734711456	-0.936456726049	-0.95853437877	-0.954451006124	-0.970952685573	-0.992933810376	-1.0	-0.999485479076	-0.990856874927	-0.979998240314	-0.946184684379	-0.92427184466	-0.923098181993	-0.923226466192	-0.895234827829	-0.892698938781	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum20.jpg	-0.733008592394	-0.802255761117	-0.791232118136	-0.724058440547	-0.744602871774	-0.642154273529	-0.422877951504	-0.617007323205	-0.905653658434	-0.998111577636	-0.87400225176	-0.83725884365	-0.840041843988	-0.724487089853	-0.387917329094	-0.39154812191	-0.459921234547	-0.763892840209	-0.967141292442	-0.997603240419	-0.972880408192	-0.928712305274	-0.778806255985	-0.679477571994	-0.570880710489	-0.304158065467	-0.328395478727	-0.784194630499	-0.977658933689	-0.998342787941	-0.823033994781	-0.774289094822	-0.99367982615	-0.988969634051	-0.985458812725	-0.570198212592	-0.478597275259	-0.755103692463	-0.663347538931	-0.900601645882	-0.352312696886	-0.82146533415	-0.92536149277	-0.928709096685	-0.900086132644	-0.859657736008	-0.886107760354	-0.844269466317	-0.795294619376	-0.816480322004	-0.972940847434	-0.928653098559	-0.689485406166	-0.678564096548	-0.605897941156	-0.501925292085	-0.417396633142	-0.653215565969	-0.909210740146	-0.998183498518	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum12 var alba.jpg	-0.613739468568	-0.910459266472	-0.897677280418	-0.824616055575	-0.725474445225	-0.634876851145	-0.701742724199	-0.498360476555	-0.274597289428	-0.744500472106	-0.999899174915	-0.998739836179	-0.988683103112	-0.891318498517	-0.405746082217	-0.169700528479	-0.639368448606	-0.498079658606	-0.293018965815	-0.873067612588	-0.999930104145	-0.9973131342	-0.938716884775	-0.628947650145	-0.0865908632174	-0.330148432124	-0.497110872529	-0.537986604108	-0.805209264972	-0.996335011792	-0.999442860724	-0.670438573505	-0.882017385005	-0.646119906566	-0.24972575831	0.18403315193	-0.994430455735	-0.999838138594	-0.999959604936	-0.999815587469	-0.83356219205	0.454102440486	-0.941081178376	-0.956369797734	-0.958494832041	-0.939192032543	-0.944863289103	-0.931485126859	-0.893145686734	-0.632133273703	-0.999930079709	-0.998799451178	-0.973508381198	-0.870721764378	-0.527757015696	-0.297186111568	-0.681458250724	-0.55171987549	-0.339773568552	-0.794257305841	1	-1	-1	-1
data/train/Parvisepalum/micranthum/micranthum21.jpg	-0.742562665942	-0.749269717624	-0.676049838486	-0.622877791969	-0.699969876494	-0.757497505722	-0.777145169215	-0.686359164936	-0.409790737133	-0.855395061976	-0.481389369675	-0.52245791953	-0.701433632106	-0.724679958533	-0.687088348853	-0.744814653458	-0.740692707652	-0.67012802276	-0.783824292385	-0.963713059943	-0.998811770462	-0.991253394312	-0.89474944143	-0.769938978696	-0.629011639642	-0.47114912022	-0.659070895207	-0.629573493519	-0.351378976765	-0.914143667538	-0.785222809282	-0.946986842001	-0.998044186889	-0.995458084609	-0.993418199444	-0.996005791602	-0.87626940586	-0.664056651492	0.00422128415908	-0.384984209677	-0.803338155276	-0.60772408042	-0.714365712686	-0.778544953934	-0.75543712317	-0.661032402862	-0.733916365099	-0.693678915136	-0.721468002938	-0.733564400716	-0.998811355055	-0.991253144295	-0.845504630172	-0.747837053113	-0.6273697085	-0.559881520487	-0.672133905291	-0.666947600265	-0.343998844369	-0.849995219733	1	-1	-1	-1
data/train/Parvisepalum/hangianum/hangianum16.jpg	-0.939142433048	-0.796494644596	-0.401876634364	-0.164823525747	-0.261221006125	-0.023416867187	-0.561833473021	-0.934391736802	-0.963886968726	-0.995178496093	-0.945487237225	-0.823217018212	-0.872375835097	-0.779406446636	-0.617079264138	-0.623283389843	-0.645507870596	-0.389734471313	-0.32864472243	-0.875080890636	-0.998951562172	-0.995712448192	-0.898499840409	-0.679424044535	-0.592320976025	-0.398525508699	-0.332110932844	-0.483310858251	-0.811342106704	-0.956625661291	-0.785092810118	-0.61861654398	-0.0730170228178	-0.805735790293	-0.992448786959	-0.998577063258	-0.999032833631	-0.999109762266	-0.999313283917	-0.982642170535	-0.975312630798	-0.820918081489	0.231695366093	0.0576299904691	-0.307224375538	-0.560036470753	-0.889776839566	-0.913877952756	-0.933660293316	-0.985152057245	-0.999300797091	-0.998056254288	-0.908334310163	-0.715400181834	-0.66179701479	-0.6152377818	-0.594679355467	-0.39992583353	-0.35226882866	-0.910991427388	1	-1	-1	-1
data/train/Parvisepalum/hangianum/hangianum19.jpg	-0.987226391822	-0.886035378124	-0.568497154284	-0.286190461356	-0.476453459183	-0.494688655438	-0.457848039074	-0.65963493278	-0.922872284715	-0.992928460936	-0.997311331059	-0.947793213118	-0.849884691282	-0.743725740736	-0.606631841926	-0.583959994696	-0.430461527479	-0.449810336652	-0.854691493246	-0.991994822999	-0.998671978752	-0.993254251822	-0.93831790616	-0.848035542233	-0.661799995515	-0.44838297454	-0.341930347298	-0.507294185826	-0.869348568091	-0.998565874179	-0.853676654936	-0.407913857589	-0.687957261862	-0.610433428497	-0.941478098931	-0.96797144141	-0.959612466441	-0.968760748609	-0.954232392802	-0.825937622461	-0.527400630035	-0.619007909104	-0.627207455851	-0.676162236577	-0.662467700258	-0.677935194277	-0.8835946924	-0.945975503062	-0.978818679366	-0.997696779964	-0.998671514474	-0.993825748914	-0.918532411206	-0.847083321113	-0.683449978483	-0.596050682903	-0.384857551398	-0.423928800189	-0.848865134252	-0.993052678543	1	-1	-1	-1
data/train/Parvisepalum/hangianum/hangianum20.jpg	-0.944975226308	-0.878042843233	-0.525488386402	-0.0269462010529	0.0297720654684	0.0644208384686	-0.367272622179	-0.84107552738	-0.934728419112	-0.999839283203	-0.997882673209	-0.959554742116	-0.875799434155	-0.897104558933	-0.861060640472	-0.838463432652	-0.537592061585	0.196088193457	-0.114967045214	-0.961412170745	-0.999930104145	-0.977190224382	-0.895228215768	-0.963173107804	-0.910560900671	-0.730738228644	-0.0719085129739	0.0836853191276	-0.734097504883	-0.993657976927	-0.904079188062	-0.16209670375	-0.194820717131	-0.921619517259	-0.987040485727	-0.997728293974	-0.992195967917	-0.994051593323	-0.993455999677	-0.951545607524	-0.943605295815	-0.607828319022	0.295294094118	-0.0498782166684	-0.274547803618	-0.351662224716	-0.765731805388	-0.887576552931	-0.949107967873	-0.960688729875	-1.0	-0.988166018751	-0.829093892861	-0.96287063378	-0.919820615615	-0.855915747902	-0.503334414765	0.167043117689	-0.139091023997	-0.970234870455	1	-1	-1	-1
